,load,alloc,reward,sigma,event_start_time,event_end_time
1684857287.7369704,41.16942596435547,1.0,0.19540229439735413,0.5,1684857287.7369704,1684857302.5537908
1684857302.8498967,37.541568756103516,1.0,0.06410256773233414,0.5,1684857302.8498967,1684857319.4981096
1684857320.014619,36.11757278442383,1.0,0.1855670064687729,0.5,1684857320.014619,1684857334.9381022
1684857335.4807894,39.370582580566406,1.0,0.19801980257034302,0.5,1684857335.4807894,1684857350.9745908
1684857351.5456438,38.49827194213867,1.0,0.20618556439876556,0.5,1684857351.5456438,1684857367.8061147
1684857368.0199568,37.908485412597656,1.0,0.20202019810676575,0.5,1684857368.0199568,1684857383.530996
1684857384.8193047,37.5667724609375,1.0,0.18367347121238708,0.5,1684857384.8193047,1684857401.6160626
1684857401.9970555,40.60027313232422,1.0,0.18888889253139496,0.5,1684857401.9970555,1684857417.0954757
1684857417.421352,40.74228286743164,1.0,0.19387754797935486,0.5,1684857417.421352,1684857432.3689685
1684857432.8606431,40.377017974853516,1.0,0.20430107414722443,0.5,1684857432.8606431,1684857447.7701151
1684857464.3268726,38.96943664550781,2.0,0.22549019753932953,0.5,1684857464.3268726,1684857478.4661589
1684857478.726606,39.00949478149414,2.0,0.1596638709306717,0.5,1684857478.726606,1684857494.9021552
1684857495.2299588,34.4199333190918,2.0,0.03846153989434242,0.5,1684857495.2299588,1684857511.2381246
1684857511.6387124,36.928741455078125,2.0,0.1982758641242981,0.5,1684857511.6387124,1684857526.478103
1684857526.7206311,39.823184967041016,2.0,0.1825396865606308,0.5,1684857526.7206311,1684857544.022111
1684857544.662409,41.842689514160156,2.0,0.11403508484363556,0.5,1684857544.662409,1684857562.5627882
1684857563.0011897,39.20241928100586,2.0,0.14159291982650757,0.5,1684857563.0011897,1684857579.0461175
1684857579.3647947,38.42127990722656,2.0,0.14035087823867798,0.5,1684857579.3647947,1684857595.2153854
1684857595.3994846,36.259334564208984,2.0,0.1071428582072258,0.5,1684857595.3994846,1684857611.4781022
1684857611.9907408,39.05434036254883,2.0,0.13513512909412384,0.5,1684857611.9907408,1684857628.122111
1684857628.553822,35.96762466430664,2.0,0.1854838728904724,0.5,1684857628.553822,1684857645.430111
1684857645.9377234,36.905338287353516,2.0,0.19327731430530548,0.5,1684857645.9377234,1684857663.3064852
1684857663.6654856,37.027198791503906,2.0,0.18803419172763824,0.5,1684857663.6654856,1684857677.2500947
1684857677.518523,39.190608978271484,2.0,0.18103447556495667,0.5,1684857677.518523,1684857689.562225
1684857690.578994,35.81760787963867,2.0,0.19685038924217224,0.5,1684857690.578994,1684857706.157924
