,load,alloc,reward,sigma,event_start_time,event_end_time
1684857229.6694643,40.643367767333984,2.0,0.1964285671710968,0.5,1684857229.6694643,1684857243.8661222
1684857244.2065477,43.63428497314453,2.0,0.1818181872367859,0.5,1684857244.2065477,1684857259.3781042
1684857259.748576,42.333221435546875,2.0,0.20353981852531433,0.5,1684857259.748576,1684857274.394284
1684857274.6171806,39.265933990478516,2.0,0.14141413569450378,0.5,1684857274.6171806,1684857289.490123
1684857289.861008,38.84711456298828,2.0,0.15841583907604218,0.5,1684857289.861008,1684857304.7141058
1684857304.9996572,42.68589782714844,2.0,0.12371134012937546,0.5,1684857304.9996572,1684857318.118744
1684857318.3938735,36.94315719604492,2.0,0.16190476715564728,0.5,1684857318.3938735,1684857332.6861005
1684857332.9359622,36.777191162109375,2.0,0.16981132328510284,0.5,1684857332.9359622,1684857347.2383053
1684857347.4998355,39.809288024902344,2.0,0.1340206116437912,0.5,1684857347.4998355,1684857361.8181026
1684857362.1217365,43.162086486816406,2.0,0.1570248007774353,0.5,1684857362.1217365,1684857375.7448037
1684857376.1933777,42.76627731323242,2.0,0.12037037312984467,0.5,1684857376.1933777,1684857390.456952
1684857390.8239725,42.056175231933594,2.0,0.14150942862033844,0.5,1684857390.8239725,1684857404.2821631
1684857404.5690072,39.81535339355469,2.0,0.19090908765792847,0.5,1684857404.5690072,1684857418.4581215
1684857418.8863554,41.74257278442383,2.0,0.18965516984462738,0.5,1684857418.8863554,1684857432.1821337
1684857432.59609,39.668235778808594,2.0,0.12371134012937546,0.5,1684857432.59609,1684857447.0661066
1684857447.2299201,39.128578186035156,2.0,0.1649484485387802,0.5,1684857447.2299201,1684857460.8261213
1684857461.3010814,38.08309555053711,2.0,0.20000000298023224,0.5,1684857461.3010814,1684857475.638152
1684857475.9286928,37.97100830078125,2.0,0.09890110045671463,0.5,1684857475.9286928,1684857489.2546487
1684857489.4345145,38.521942138671875,2.0,0.09782608598470688,0.5,1684857489.4345145,1684857499.870125
1684857500.5877292,42.125099182128906,2.0,0.17924527823925018,0.5,1684857500.5877292,1684857515.0684075
1684857515.642125,38.16366195678711,2.0,0.190476194024086,0.5,1684857515.642125,1684857530.9446404
1684857531.1765668,36.01848220825195,2.0,0.09574468433856964,0.5,1684857531.1765668,1684857544.6418765
1684857545.0851743,40.20705032348633,2.0,0.10752688348293304,0.5,1684857545.0851743,1684857558.988209
1684857559.488427,42.23971939086914,2.0,0.16346153616905212,0.5,1684857559.488427,1684857573.906137
1684857574.1875548,39.8067741394043,2.0,0.11224489659070969,0.5,1684857574.1875548,1684857589.2101243
1684857589.5274537,40.94026184082031,2.0,0.19266055524349213,0.5,1684857589.5274537,1684857603.4501786
1684857603.7363584,40.66486740112305,2.0,0.125,0.5,1684857603.7363584,1684857617.2861378
1684857617.6284542,40.656253814697266,2.0,0.10638298094272614,0.5,1684857617.6284542,1684857631.8452096
1684857632.152382,38.98899841308594,2.0,0.15740740299224854,0.5,1684857632.152382,1684857645.4638298
1684857645.861838,38.27021026611328,2.0,0.09375,0.5,1684857645.861838,1684857659.9981596
1684857660.2328932,38.09132766723633,2.0,0.12745098769664764,0.5,1684857660.2328932,1684857673.2542295
1684857673.9978073,42.75809097290039,2.0,0.18269230425357819,0.5,1684857673.9978073,1684857686.9544196
1684857687.2358449,38.954139709472656,2.0,0.15841583907604218,0.5,1684857687.2358449,1684857698.1461105
1684857698.750881,37.44631576538086,2.0,0.1899999976158142,0.5,1684857698.750881,1684857713.1181152
1684857713.4078562,37.96058654785156,2.0,0.10112359374761581,0.5,1684857713.4078562,1684857724.9461393
1684857725.2032804,43.999778747558594,2.0,0.12631578743457794,0.5,1684857725.2032804,1684857739.2260785
1684857739.4546642,38.10404968261719,2.0,0.1145833358168602,0.5,1684857739.4546642,1684857751.290676
1684857751.4893098,35.57120895385742,2.0,0.17000000178813934,0.5,1684857751.4893098,1684857765.8829727
1684857766.035234,38.53854751586914,2.0,0.13684210181236267,0.5,1684857766.035234,1684857780.5661397
1684857780.697438,36.10587692260742,2.0,0.1473684161901474,0.5,1684857780.697438,1684857793.7701018
1684857794.046918,41.81051254272461,2.0,0.1568627506494522,0.5,1684857794.046918,1684857807.0101645
1684857807.451508,42.36188888549805,2.0,0.17757008969783783,0.5,1684857807.451508,1684857819.0421152
1684857819.3195567,39.166595458984375,2.0,0.1666666716337204,0.5,1684857819.3195567,1684857833.7706466
1684857834.068616,38.02289962768555,2.0,0.12121212482452393,0.5,1684857834.068616,1684857848.5861838
1684857848.9768991,41.849754333496094,2.0,0.15238095819950104,0.5,1684857848.9768991,1684857863.2661107
1684857863.62485,36.733219146728516,2.0,0.12765957415103912,0.5,1684857863.62485,1684857877.3181772
1684857877.6780875,39.57730484008789,2.0,0.11827956885099411,0.5,1684857877.6780875,1684857891.8781447
1684857892.2138855,40.394020080566406,2.0,0.10869564861059189,0.5,1684857892.2138855,1684857903.3541484
1684857903.7342305,41.678348541259766,2.0,0.13684210181236267,0.5,1684857903.7342305,1684857917.6023428
